User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status
1003841,P00198142,M,46-50,18,A,4,0
1003841,P00341942,M,46-50,18,A,4,0
1003841,P00250942,M,46-50,18,A,4,0
1003841,P00312442,M,46-50,18,A,4,0
1003841,P00359542,M,46-50,18,A,4,0
1003841,P00059242,M,46-50,18,A,4,0
1003841,P00208842,M,46-50,18,A,4,0
1003841,P00202542,M,46-50,18,A,4,0
1003841,P00185442,M,46-50,18,A,4,0
1003841,P00249742,M,46-50,18,A,4,0
1003841,P0093942,M,46-50,18,A,4,0
1003841,P00010142,M,46-50,18,A,4,0
1003841,P00045042,M,46-50,18,A,4,0
1003841,P00199742,M,46-50,18,A,4,0
1003841,P00050642,M,46-50,18,A,4,0
1003841,P00174842,M,46-50,18,A,4,0
1003841,P00100742,M,46-50,18,A,4,0
1003841,P00037442,M,46-50,18,A,4,0
1003841,P00183742,M,46-50,18,A,4,0
1003841,P00255342,M,46-50,18,A,4,0
1003842,P00304842,F,36-45,16,B,4,0
1003842,P00047742,F,36-45,16,B,4,0
1003842,P00313342,F,36-45,16,B,4,0
1003842,P00192842,F,36-45,16,B,4,0
1003842,P00226742,F,36-45,16,B,4,0
1003842,P00081142,F,36-45,16,B,4,0
1003842,P00105142,F,36-45,16,B,4,0
1003842,P00233342,F,36-45,16,B,4,0
1003842,P00231242,F,36-45,16,B,4,0
1003842,P00025442,F,36-45,16,B,4,0
1003842,P00110942,F,36-45,16,B,4,0
1003842,P00084542,F,36-45,16,B,4,0
1003842,P00270842,F,36-45,16,B,4,0
1003842,P00212242,F,36-45,16,B,4,0
1003842,P00229142,F,36-45,16,B,4,0
1003842,P00284042,F,36-45,16,B,4,0
1003842,P00050142,F,36-45,16,B,4,0
1003842,P00177342,F,36-45,16,B,4,0
1003842,P00236942,F,36-45,16,B,4,0
1003843,P00127242,F,0-17,10,B,2,0
1003843,P00128242,F,0-17,10,B,2,0
1003843,P00139942,F,0-17,10,B,2,0
1003843,P00034642,F,0-17,10,B,2,0
1003844,P00359942,M,18-25,4,C,3,1
1003844,P00193842,M,18-25,4,C,3,1
1003845,P00110942,M,26-35,12,C,1,1
1003845,P00228642,M,26-35,12,C,1,1
1003845,P00220442,M,26-35,12,C,1,1
1003845,P00209842,M,26-35,12,C,1,1
1003846,P00199442,M,36-45,0,C,0,0
1003846,P00121642,M,36-45,0,C,0,0
1003847,P00286642,M,26-35,7,B,1,0
1003847,P00276642,M,26-35,7,B,1,0
1003847,P00114342,M,26-35,7,B,1,0
1003847,P00223542,M,26-35,7,B,1,0
1003847,P00345742,M,26-35,7,B,1,0
1003847,P00325742,M,26-35,7,B,1,0
1003847,P00016842,M,26-35,7,B,1,0
1003847,P00139942,M,26-35,7,B,1,0
1003847,P00335242,M,26-35,7,B,1,0
1003847,P00067942,M,26-35,7,B,1,0
1003847,P00315742,M,26-35,7,B,1,0
1003847,P00210042,M,26-35,7,B,1,0
1003847,P00034942,M,26-35,7,B,1,0
1003847,P00111642,M,26-35,7,B,1,0
1003847,P00255842,M,26-35,7,B,1,0
1003847,P00004742,M,26-35,7,B,1,0
1003848,P00343042,M,26-35,15,C,1,0
1003848,P00106042,M,26-35,15,C,1,0
1003848,P00104942,M,26-35,15,C,1,0
1003849,P00105142,M,36-45,0,C,4,0
1003849,P0095542,M,36-45,0,C,4,0
1003850,P00021742,M,18-25,3,B,0,0
1003850,P00139542,M,18-25,3,B,0,0
1003850,P00332242,M,18-25,3,B,0,0
1003850,P00307642,M,18-25,3,B,0,0
1003850,P00306042,M,18-25,3,B,0,0
1003850,P00312842,M,18-25,3,B,0,0
1003850,P00234842,M,18-25,3,B,0,0
1003850,P00057642,M,18-25,3,B,0,0
1003850,P00238442,M,18-25,3,B,0,0
1003850,P00187842,M,18-25,3,B,0,0
1003850,P0099442,M,18-25,3,B,0,0
1003850,P00057742,M,18-25,3,B,0,0
1003850,P00214842,M,18-25,3,B,0,0
1003850,P00067942,M,18-25,3,B,0,0
1003850,P00344542,M,18-25,3,B,0,0
1003850,P00035942,M,18-25,3,B,0,0
1003850,P00012842,M,18-25,3,B,0,0
1003850,P00134642,M,18-25,3,B,0,0
1003850,P00237142,M,18-25,3,B,0,0
1003850,P00080342,M,18-25,3,B,0,0
1003850,P00182142,M,18-25,3,B,0,0
1003852,P00331042,M,51-55,16,B,4,1
1003852,P00260042,M,51-55,16,B,4,1
1003853,P00110842,M,26-35,14,B,1,1
1003853,P00209842,M,26-35,14,B,1,1
1003853,P00288942,M,26-35,14,B,1,1
1003853,P00177442,M,26-35,14,B,1,1
1003853,P00278242,M,26-35,14,B,1,1
1003853,P00339542,M,26-35,14,B,1,1
1003853,P00030842,M,26-35,14,B,1,1
1003853,P00298942,M,26-35,14,B,1,1
1003853,P00069242,M,26-35,14,B,1,1
1003853,P00214142,M,26-35,14,B,1,1
1003854,P00332442,M,26-35,14,C,1,1
1003854,P00004742,M,26-35,14,C,1,1
1003855,P00354942,M,26-35,17,C,1,1
1003855,P00074642,M,26-35,17,C,1,1
1003855,P00146042,M,26-35,17,C,1,1
1003856,P00355142,F,36-45,20,C,1,1
1003856,P00158942,F,36-45,20,C,1,1
1003856,P00356742,F,36-45,20,C,1,1
1003857,P00293242,M,18-25,14,C,4,0
1003857,P00216342,M,18-25,14,C,4,0
1003857,P00356742,M,18-25,14,C,4,0
1003857,P00199442,M,18-25,14,C,4,0
1003857,P00116642,M,18-25,14,C,4,0
1003858,P00331242,F,46-50,9,B,2,1
1003858,P00100442,F,46-50,9,B,2,1
1003858,P00266542,F,46-50,9,B,2,1
1003858,P00220442,F,46-50,9,B,2,1
1003858,P00101742,F,46-50,9,B,2,1
1003858,P00227742,F,46-50,9,B,2,1
1003858,P00130742,F,46-50,9,B,2,1
1003858,P00030942,F,46-50,9,B,2,1
1003859,P00052042,M,26-35,0,C,1,0
1003859,P00112542,M,26-35,0,C,1,0
1003859,P00105342,M,26-35,0,C,1,0
1003859,P00262242,M,26-35,0,C,1,0
1003859,P00237642,M,26-35,0,C,1,0
1003859,P00250342,M,26-35,0,C,1,0
1003859,P00229742,M,26-35,0,C,1,0
1003859,P00139542,M,26-35,0,C,1,0
1003859,P00240442,M,26-35,0,C,1,0
1003859,P00016842,M,26-35,0,C,1,0
1003859,P00019142,M,26-35,0,C,1,0
1003859,P00110942,M,26-35,0,C,1,0
1003859,P00016542,M,26-35,0,C,1,0
1003859,P00029542,M,26-35,0,C,1,0
1003859,P00160942,M,26-35,0,C,1,0
1003859,P00045142,M,26-35,0,C,1,0
1003859,P00143642,M,26-35,0,C,1,0
1003859,P00154542,M,26-35,0,C,1,0
1003860,P00312742,M,46-50,17,C,0,0
1003860,P00121042,M,46-50,17,C,0,0
1003860,P00233942,M,46-50,17,C,0,0
1003860,P00114342,M,46-50,17,C,0,0
1003860,P00328742,M,46-50,17,C,0,0
1003860,P00321042,M,46-50,17,C,0,0
1003860,P00359242,M,46-50,17,C,0,0
1003861,P00350342,M,18-25,4,C,3,0
1003861,P00213742,M,18-25,4,C,3,0
1003861,P00021742,M,18-25,4,C,3,0
1003861,P00220442,M,18-25,4,C,3,0
1003861,P00135742,M,18-25,4,C,3,0
1003862,P00117442,M,26-35,17,A,3,0
1003864,P00344442,M,51-55,20,C,0,1
1003864,P00106042,M,51-55,20,C,0,1
1003864,P00216742,M,51-55,20,C,0,1
1003864,P00125142,M,51-55,20,C,0,1
1003864,P00112542,M,51-55,20,C,0,1
1003864,P00159442,M,51-55,20,C,0,1
1003864,P00049642,M,51-55,20,C,0,1
1003864,P00102842,M,51-55,20,C,0,1
1003865,P00307342,F,0-17,10,C,2,0
1003865,P00301642,F,0-17,10,C,2,0
1003866,P00327342,M,46-50,14,C,3,1
1003866,P00250342,M,46-50,14,C,3,1
1003868,P00158342,M,18-25,12,C,0,0
1003868,P00025542,M,18-25,12,C,0,0
1003868,P00250242,M,18-25,12,C,0,0
1003868,P00036942,M,18-25,12,C,0,0
1003868,P00127042,M,18-25,12,C,0,0
1003868,P00129242,M,18-25,12,C,0,0
1003868,P00201542,M,18-25,12,C,0,0
1003869,P00044442,M,18-25,17,C,0,0
1003871,P00270842,M,18-25,4,C,4,0
1003871,P00145042,M,18-25,4,C,4,0
1003871,P00057542,M,18-25,4,C,4,0
1003871,P00230342,M,18-25,4,C,4,0
1003872,P00148642,M,26-35,1,C,2,0
1003872,P00240142,M,26-35,1,C,2,0
1003873,P00086442,F,46-50,2,C,4,0
1003873,P00090542,F,46-50,2,C,4,0
1003873,P00258442,F,46-50,2,C,4,0
1003873,P00139942,F,46-50,2,C,4,0
1003874,P00152942,M,26-35,7,A,3,0
1003874,P00003242,M,26-35,7,A,3,0
1003874,P00323942,M,26-35,7,A,3,0
1003874,P00346142,M,26-35,7,A,3,0
1003874,P00057642,M,26-35,7,A,3,0
1003874,P00246742,M,26-35,7,A,3,0
1003875,P00111442,M,26-35,0,C,4,0
1003876,P00051442,M,26-35,0,C,3,0
1003878,P00085042,M,36-45,16,B,4,0
1003878,P00152742,M,36-45,16,B,4,0
1003878,P00087342,M,36-45,16,B,4,0
1003878,P00182242,M,36-45,16,B,4,0
1003878,P00308342,M,36-45,16,B,4,0
1003878,P00325942,M,36-45,16,B,4,0
1003878,P00293742,M,36-45,16,B,4,0
1003878,P00154642,M,36-45,16,B,4,0
1003878,P00177942,M,36-45,16,B,4,0
1003878,P00252542,M,36-45,16,B,4,0
1003878,P00177842,M,36-45,16,B,4,0
1003878,P00212142,M,36-45,16,B,4,0
1003878,P00034742,M,36-45,16,B,4,0
1003878,P00275842,M,36-45,16,B,4,0
1003878,P00193542,M,36-45,16,B,4,0
1003878,P00147942,M,36-45,16,B,4,0
1003878,P00329542,M,36-45,16,B,4,0
1003878,P00221142,M,36-45,16,B,4,0
1003878,P00288642,M,36-45,16,B,4,0
1003878,P00184242,M,36-45,16,B,4,0
1003878,P00043142,M,36-45,16,B,4,0
1003879,P00217742,M,26-35,3,C,1,1
1003880,P00114442,M,26-35,7,C,2,0
1003880,P00032842,M,26-35,7,C,2,0
1003881,P00209842,M,18-25,2,B,1,1
1003881,P00150542,M,18-25,2,B,1,1
1003881,P00138542,M,18-25,2,B,1,1
1003881,P00212942,M,18-25,2,B,1,1
1003881,P0099342,M,18-25,2,B,1,1
1003881,P00283942,M,18-25,2,B,1,1
1003881,P00194442,M,18-25,2,B,1,1
1003882,P00109242,M,55,14,C,1,1
1003882,P00024842,M,55,14,C,1,1
1003882,P00001142,M,55,14,C,1,1
1003882,P00076042,M,55,14,C,1,1
1003882,P00135642,M,55,14,C,1,1
1003884,P00038342,M,18-25,4,A,1,1
1003884,P00069042,M,18-25,4,A,1,1
1003884,P00240142,M,18-25,4,A,1,1
1003884,P00118042,M,18-25,4,A,1,1
1003884,P00185042,M,18-25,4,A,1,1
1003884,P00280742,M,18-25,4,A,1,1
1003884,P00196042,M,18-25,4,A,1,1
1003884,P00244042,M,18-25,4,A,1,1
1003884,P00346342,M,18-25,4,A,1,1
1003884,P00179142,M,18-25,4,A,1,1
1003884,P00179342,M,18-25,4,A,1,1
1003884,P00106042,M,18-25,4,A,1,1
1003884,P00120342,M,18-25,4,A,1,1
1003884,P00357242,M,18-25,4,A,1,1
1003884,P00343042,M,18-25,4,A,1,1
1003884,P00100642,M,18-25,4,A,1,1
1003884,P00024742,M,18-25,4,A,1,1
1003884,P00182342,M,18-25,4,A,1,1
1003884,P00086242,M,18-25,4,A,1,1
1003884,P00110042,M,18-25,4,A,1,1
1003884,P00121042,M,18-25,4,A,1,1
1003884,P00241042,M,18-25,4,A,1,1
1003884,P00012142,M,18-25,4,A,1,1
1003884,P00112142,M,18-25,4,A,1,1
1003884,P00304142,M,18-25,4,A,1,1
1003884,P00361842,M,18-25,4,A,1,1
1003884,P00191442,M,18-25,4,A,1,1
1003884,P00241642,M,18-25,4,A,1,1
1003884,P00220142,M,18-25,4,A,1,1
1003884,P00140242,M,18-25,4,A,1,1
1003884,P00362342,M,18-25,4,A,1,1
1003884,P00250842,M,18-25,4,A,1,1
1003885,P00110942,M,26-35,12,B,4,1
1003885,P00065042,M,26-35,12,B,4,1
1003885,P00116242,M,26-35,12,B,4,1
1003885,P00112142,M,26-35,12,B,4,1
1003885,P00127642,M,26-35,12,B,4,1
1003885,P00127442,M,26-35,12,B,4,1
1003885,P00169742,M,26-35,12,B,4,1
1003885,P00212042,M,26-35,12,B,4,1
1003885,P00246442,M,26-35,12,B,4,1
1003885,P00185442,M,26-35,12,B,4,1
1003885,P00114642,M,26-35,12,B,4,1
1003885,P00119742,M,26-35,12,B,4,1
1003885,P00113242,M,26-35,12,B,4,1
1003885,P00113442,M,26-35,12,B,4,1
1003885,P00158242,M,26-35,12,B,4,1
1003885,P00046942,M,26-35,12,B,4,1
1003885,P00136742,M,26-35,12,B,4,1
1003885,P00082542,M,26-35,12,B,4,1
1003885,P00358442,M,26-35,12,B,4,1
1003885,P00113642,M,26-35,12,B,4,1
1003885,P0097242,M,26-35,12,B,4,1
1003885,P00283142,M,26-35,12,B,4,1
1003885,P00083842,M,26-35,12,B,4,1
1003885,P00106642,M,26-35,12,B,4,1
1003886,P00069242,M,36-45,7,A,4,1
1003886,P00100642,M,36-45,7,A,4,1
1003886,P00245642,M,36-45,7,A,4,1
1003886,P00265242,M,36-45,7,A,4,1
1003886,P00215442,M,36-45,7,A,4,1
1003887,P00220342,M,18-25,4,C,1,0
1003887,P00278942,M,18-25,4,C,1,0
1003887,P00158342,M,18-25,4,C,1,0
1003887,P00153642,M,18-25,4,C,1,0
1003887,P00065242,M,18-25,4,C,1,0
1003887,P00173042,M,18-25,4,C,1,0
1003887,P00354342,M,18-25,4,C,1,0
1003888,P00184142,M,46-50,17,C,0,1
1003888,P00071442,M,46-50,17,C,0,1
1003888,P00003442,M,46-50,17,C,0,1
1003889,P00118742,M,46-50,6,C,0,1
1003889,P00114042,M,46-50,6,C,0,1
1003889,P00110542,M,46-50,6,C,0,1
1003889,P00115842,M,46-50,6,C,0,1
1003889,P0097742,M,46-50,6,C,0,1
1003890,P00160042,M,18-25,4,C,3,0
1003890,P00216342,M,18-25,4,C,3,0
1003890,P00259342,M,18-25,4,C,3,0
1003890,P00237642,M,18-25,4,C,3,0
1003890,P00147942,M,18-25,4,C,3,0
1003891,P00119742,F,55,16,A,1,1
1003891,P00274342,F,55,16,A,1,1
1003891,P00113142,F,55,16,A,1,1
1003892,P00080342,M,26-35,20,A,0,0
1003892,P00116342,M,26-35,20,A,0,0
1003892,P00190742,M,26-35,20,A,0,0
1003892,P00119342,M,26-35,20,A,0,0
1003892,P00085142,M,26-35,20,A,0,0
1003892,P00127842,M,26-35,20,A,0,0
1003892,P00120042,M,26-35,20,A,0,0
1003892,P00040842,M,26-35,20,A,0,0
1003892,P00070042,M,26-35,20,A,0,0
1003892,P00082342,M,26-35,20,A,0,0
1003892,P00157542,M,26-35,20,A,0,0
1003892,P00115942,M,26-35,20,A,0,0
1003892,P00114442,M,26-35,20,A,0,0
1003892,P00209842,M,26-35,20,A,0,0
1003892,P00032042,M,26-35,20,A,0,0
1003892,P00036842,M,26-35,20,A,0,0
1003892,P00233642,M,26-35,20,A,0,0
1003892,P00140042,M,26-35,20,A,0,0
1003892,P00349942,M,26-35,20,A,0,0
1003892,P00220142,M,26-35,20,A,0,0
1003892,P00000642,M,26-35,20,A,0,0
1003893,P00347842,M,26-35,6,C,4,1
1003894,P00311642,M,36-45,16,A,2,1
1003894,P00252142,M,36-45,16,A,2,1
1003894,P00205142,M,36-45,16,A,2,1
1003894,P00119442,M,36-45,16,A,2,1
1003894,P00121642,M,36-45,16,A,2,1
1003894,P00277642,M,36-45,16,A,2,1
1003895,P00188242,F,36-45,0,C,0,1
1003896,P00226842,M,36-45,0,B,2,0
1003896,P00069242,M,36-45,0,B,2,0
1003896,P00145442,M,36-45,0,B,2,0
1003896,P00074642,M,36-45,0,B,2,0
1003896,P00169742,M,36-45,0,B,2,0
1003896,P00160642,M,36-45,0,B,2,0
1003896,P00082342,M,36-45,0,B,2,0
1003896,P00070442,M,36-45,0,B,2,0
1003897,P00150042,M,55,17,C,3,0
1003898,P00214942,M,46-50,11,C,0,0
1003898,P00210942,M,46-50,11,C,0,0
1003898,P00271242,M,46-50,11,C,0,0
1003898,P00318742,M,46-50,11,C,0,0
1003898,P00204942,M,46-50,11,C,0,0
1003898,P00049542,M,46-50,11,C,0,0
1003900,P00147942,F,26-35,14,B,2,1
1003900,P00002142,F,26-35,14,B,2,1
1003900,P00173842,F,26-35,14,B,2,1
1003900,P00274042,F,26-35,14,B,2,1
1003900,P00034042,F,26-35,14,B,2,1
1003900,P00057942,F,26-35,14,B,2,1
1003900,P00351342,F,26-35,14,B,2,1
1003900,P00057742,F,26-35,14,B,2,1
1003900,P0094542,F,26-35,14,B,2,1
1003900,P00016342,F,26-35,14,B,2,1
1003900,P00187042,F,26-35,14,B,2,1
1003900,P00117942,F,26-35,14,B,2,1
1003900,P00285842,F,26-35,14,B,2,1
1003900,P00329442,F,26-35,14,B,2,1
1003900,P00057542,F,26-35,14,B,2,1
1003900,P00216042,F,26-35,14,B,2,1
1003900,P00254342,F,26-35,14,B,2,1
1003900,P00030942,F,26-35,14,B,2,1
1003900,P00057242,F,26-35,14,B,2,1
1003900,P00223942,F,26-35,14,B,2,1
1003900,P00316442,F,26-35,14,B,2,1
1003901,P00248142,M,18-25,14,C,0,0
1003901,P00248342,M,18-25,14,C,0,0
1003901,P00356742,M,18-25,14,C,0,0
1003901,P00065242,M,18-25,14,C,0,0
1003902,P00128942,M,26-35,5,C,2,0
1003902,P00243942,M,26-35,5,C,2,0
1003902,P00244042,M,26-35,5,C,2,0
1003902,P00227642,M,26-35,5,C,2,0
1003903,P00288442,M,26-35,0,C,1,0
1003903,P00327342,M,26-35,0,C,1,0
1003903,P00193542,M,26-35,0,C,1,0
1003903,P00221142,M,26-35,0,C,1,0
1003903,P00277842,M,26-35,0,C,1,0
1003903,P00218442,M,26-35,0,C,1,0
1003904,P00173342,M,0-17,10,C,1,0
1003904,P00145442,M,0-17,10,C,1,0
1003904,P00295942,M,0-17,10,C,1,0
1003904,P00111642,M,0-17,10,C,1,0
1003904,P00347642,M,0-17,10,C,1,0
1003905,P00016742,M,26-35,17,C,3,0
1003906,P00184942,M,51-55,17,C,1,0
1003907,P00267342,F,18-25,14,B,2,1
1003908,P00124542,M,26-35,0,B,2,0
1003908,P00171842,M,26-35,0,B,2,0
1003908,P00150342,M,26-35,0,B,2,0
1003908,P00109542,M,26-35,0,B,2,0
1003908,P00086342,M,26-35,0,B,2,0
1003908,P00357342,M,26-35,0,B,2,0
1003908,P00291242,M,26-35,0,B,2,0
1003909,P00234742,M,18-25,17,A,2,0
1003909,P00223642,M,18-25,17,A,2,0
1003909,P00074342,M,18-25,17,A,2,0
1003909,P00295942,M,18-25,17,A,2,0
1003909,P00229942,M,18-25,17,A,2,0
1003910,P00147942,M,26-35,20,A,2,0
1003910,P00019342,M,26-35,20,A,2,0
1003910,P00214242,M,26-35,20,A,2,0
1003910,P00338942,M,26-35,20,A,2,0
1003910,P00190042,M,26-35,20,A,2,0
1003910,P00323442,M,26-35,20,A,2,0
1003910,P00161942,M,26-35,20,A,2,0
1003910,P00037442,M,26-35,20,A,2,0
1003910,P00156242,M,26-35,20,A,2,0
1003912,P00150442,M,26-35,4,A,2,0
1003913,P00299142,M,18-25,17,B,0,0
1003913,P00187842,M,18-25,17,B,0,0
1003913,P00242742,M,18-25,17,B,0,0
1003913,P00144642,M,18-25,17,B,0,0
1003913,P00074642,M,18-25,17,B,0,0
1003914,P00126142,M,36-45,4,C,3,0
1003914,P00126442,M,36-45,4,C,3,0
1003914,P00123742,M,36-45,4,C,3,0
1003914,P00182442,M,36-45,4,C,3,0
1003914,P00036842,M,36-45,4,C,3,0
1003914,P00352142,M,36-45,4,C,3,0
1003914,P00193042,M,36-45,4,C,3,0
1003916,P00346142,M,26-35,4,A,2,1
1003916,P00209742,M,26-35,4,A,2,1
1003916,P00155442,M,26-35,4,A,2,1
1003916,P00201342,M,26-35,4,A,2,1
1003916,P00296042,M,26-35,4,A,2,1
1003916,P00057942,M,26-35,4,A,2,1
1003916,P00182742,M,26-35,4,A,2,1
1003916,P00029842,M,26-35,4,A,2,1
1003916,P00117242,M,26-35,4,A,2,1
1003916,P00344342,M,26-35,4,A,2,1
1003916,P00163142,M,26-35,4,A,2,1
1003916,P00303242,M,26-35,4,A,2,1
1003916,P00119542,M,26-35,4,A,2,1
1003916,P00303842,M,26-35,4,A,2,1
1003916,P00156742,M,26-35,4,A,2,1
1003916,P00028442,M,26-35,4,A,2,1
1003916,P00131542,M,26-35,4,A,2,1
1003916,P00265242,M,26-35,4,A,2,1
1003916,P00118742,M,26-35,4,A,2,1
1003916,P00150542,M,26-35,4,A,2,1
1003916,P00218042,M,26-35,4,A,2,1
1003916,P00135342,M,26-35,4,A,2,1
1003916,P00281842,M,26-35,4,A,2,1
1003916,P00324442,M,26-35,4,A,2,1
1003916,P00044442,M,26-35,4,A,2,1
1003916,P00305342,M,26-35,4,A,2,1
1003916,P00073842,M,26-35,4,A,2,1
1003917,P00178242,F,36-45,9,A,0,0
1003917,P00147742,F,36-45,9,A,0,0
1003917,P00033342,F,36-45,9,A,0,0
1003917,P00080042,F,36-45,9,A,0,0
1003917,P00124242,F,36-45,9,A,0,0
1003918,P00249542,M,26-35,18,C,1,0
1003919,P00285842,M,46-50,0,C,3,0
1003919,P00117942,M,46-50,0,C,3,0
1003919,P00182342,M,46-50,0,C,3,0
1003919,P00034742,M,46-50,0,C,3,0
1003919,P00117542,M,46-50,0,C,3,0
1003920,P00248142,M,36-45,17,C,1,0
1003920,P00256642,M,36-45,17,C,1,0
1003920,P00346342,M,36-45,17,C,1,0
1003920,P00059642,M,36-45,17,C,1,0
1003921,P00184942,M,26-35,14,C,2,1
1003921,P00309242,M,26-35,14,C,2,1
1003921,P00268442,M,26-35,14,C,2,1
1003921,P00010242,M,26-35,14,C,2,1
1003921,P00315642,M,26-35,14,C,2,1
1003922,P00057442,M,18-25,4,B,1,0
1003922,P00110842,M,18-25,4,B,1,0
1003922,P00041642,M,18-25,4,B,1,0
1003922,P00021142,M,18-25,4,B,1,0
1003922,P00025442,M,18-25,4,B,1,0
1003923,P00196042,M,36-45,2,C,2,0
1003923,P00277542,M,36-45,2,C,2,0
1003923,P00258742,M,36-45,2,C,2,0
1003924,P00154242,M,51-55,12,C,1,1
1003924,P00337642,M,51-55,12,C,1,1
1003924,P00090542,M,51-55,12,C,1,1
1003924,P00084342,M,51-55,12,C,1,1
1003924,P00215742,M,51-55,12,C,1,1
1003924,P00219942,M,51-55,12,C,1,1
1003924,P00298442,M,51-55,12,C,1,1
1003925,P00052842,M,26-35,12,C,1,1
1003925,P00312742,M,26-35,12,C,1,1
1003925,P00337642,M,26-35,12,C,1,1
1003925,P00274942,M,26-35,12,C,1,1
1003925,P00240542,M,26-35,12,C,1,1
1003925,P00213742,M,26-35,12,C,1,1
1003927,P00126142,F,26-35,16,C,2,0
1003927,P00101842,F,26-35,16,C,2,0
1003927,P00117542,F,26-35,16,C,2,0
1003927,P00153642,F,26-35,16,C,2,0
1003927,P00046142,F,26-35,16,C,2,0
1003927,P00170642,F,26-35,16,C,2,0
1003927,P00140042,F,26-35,16,C,2,0
1003927,P00044142,F,26-35,16,C,2,0
1003927,P00035542,F,26-35,16,C,2,0
1003927,P00194542,F,26-35,16,C,2,0
1003927,P00061042,F,26-35,16,C,2,0
1003928,P00237542,M,26-35,0,C,1,1
1003929,P00346042,M,26-35,5,B,1,1
1003929,P00034442,M,26-35,5,B,1,1
1003929,P00014042,M,26-35,5,B,1,1
1003929,P00194642,M,26-35,5,B,1,1
1003929,P0097342,M,26-35,5,B,1,1
1003929,P00049142,M,26-35,5,B,1,1
1003929,P00147642,M,26-35,5,B,1,1
1003929,P00110842,M,26-35,5,B,1,1
1003929,P00251242,M,26-35,5,B,1,1
1003929,P00271142,M,26-35,5,B,1,1
1003929,P00227142,M,26-35,5,B,1,1
1003929,P00221142,M,26-35,5,B,1,1
1003929,P00179142,M,26-35,5,B,1,1
1003929,P00150342,M,26-35,5,B,1,1
1003929,P00209842,M,26-35,5,B,1,1
1003929,P00288542,M,26-35,5,B,1,1
1003929,P00009242,M,26-35,5,B,1,1
1003929,P00042242,M,26-35,5,B,1,1
1003929,P00243942,M,26-35,5,B,1,1
1003929,P00100642,M,26-35,5,B,1,1
1003929,P00233342,M,26-35,5,B,1,1
1003929,P00185442,M,26-35,5,B,1,1
1003930,P00117942,M,55,3,C,0,1
1003930,P00058242,M,55,3,C,0,1
1003930,P00235842,M,55,3,C,0,1
1003930,P00191942,M,55,3,C,0,1
1003930,P00209642,M,55,3,C,0,1
1003930,P00175742,M,55,3,C,0,1
1003931,P00150042,M,26-35,5,C,1,0
1003931,P00153842,M,26-35,5,C,1,0
1003931,P00287542,M,26-35,5,C,1,0
1003931,P00313042,M,26-35,5,C,1,0
1003931,P00196342,M,26-35,5,C,1,0
1003931,P00226142,M,26-35,5,C,1,0
1003931,P00112542,M,26-35,5,C,1,0
1003931,P00111142,M,26-35,5,C,1,0
1003932,P00227042,M,26-35,7,C,0,1
1003934,P00350442,M,26-35,0,B,2,0
1003934,P00242742,M,26-35,0,B,2,0
1003934,P00042942,M,26-35,0,B,2,0
1003934,P00223642,M,26-35,0,B,2,0
1003934,P00191442,M,26-35,0,B,2,0
1003934,P00016842,M,26-35,0,B,2,0
1003934,P00242142,M,26-35,0,B,2,0
1003934,P00174142,M,26-35,0,B,2,0
1003934,P00075442,M,26-35,0,B,2,0
1003934,P00260042,M,26-35,0,B,2,0
1003934,P00112642,M,26-35,0,B,2,0
1003934,P00042742,M,26-35,0,B,2,0
1003934,P00205442,M,26-35,0,B,2,0
1003934,P00120642,M,26-35,0,B,2,0
1003934,P00222442,M,26-35,0,B,2,0
1003934,P00222642,M,26-35,0,B,2,0
1003934,P00077042,M,26-35,0,B,2,0
1003934,P00004442,M,26-35,0,B,2,0
1003934,P00001542,M,26-35,0,B,2,0
1003934,P00161542,M,26-35,0,B,2,0
1003934,P00207442,M,26-35,0,B,2,0
1003934,P00086442,M,26-35,0,B,2,0
1003935,P00173342,M,36-45,18,C,4,0
1003935,P00150942,M,36-45,18,C,4,0
1003935,P00163442,M,36-45,18,C,4,0
1003935,P00182342,M,36-45,18,C,4,0
1003935,P00286742,M,36-45,18,C,4,0
1003935,P00184442,M,36-45,18,C,4,0
1003935,P00003442,M,36-45,18,C,4,0
1003935,P00251242,M,36-45,18,C,4,0
1003935,P00217742,M,36-45,18,C,4,0
1003935,P00128242,M,36-45,18,C,4,0
1003937,P00054242,M,55,2,C,2,1
1003937,P00182742,M,55,2,C,2,1
1003937,P00182142,M,55,2,C,2,1
1003937,P00321742,M,55,2,C,2,1
1003937,P00331042,M,55,2,C,2,1
1003938,P00229942,M,26-35,2,C,2,0
1003938,P00350942,M,26-35,2,C,2,0
1003938,P00350642,M,26-35,2,C,2,0
1003939,P00148642,M,46-50,7,C,1,1
1003940,P00155242,M,36-45,20,B,3,1
1003940,P00189842,M,36-45,20,B,3,1
1003940,P00005142,M,36-45,20,B,3,1
1003940,P00170442,M,36-45,20,B,3,1
1003940,P00003442,M,36-45,20,B,3,1
1003940,P00190542,M,36-45,20,B,3,1
1003940,P00154742,M,36-45,20,B,3,1
1003940,P00049442,M,36-45,20,B,3,1
1003940,P00129842,M,36-45,20,B,3,1
1003940,P00158542,M,36-45,20,B,3,1
1003940,P00126942,M,36-45,20,B,3,1
1003940,P00010842,M,36-45,20,B,3,1
1003940,P00217542,M,36-45,20,B,3,1
1003941,P00112142,M,46-50,17,C,0,1
